173.49,-3.83,0.50,-0.25,0.08,-0.78,0.23
166.91,-3.83,0.50,-0.25,0.08,-0.70,0.09
163.19,-3.83,0.50,-0.25,0.08,-0.73,0.27
171.12,-3.83,0.50,-0.25,0.08,-0.78,0.09
144.87,-3.83,0.50,-0.25,0.08,-0.72,0.27
167.39,-3.83,0.50,-0.25,0.08,-0.73,0.34
163.37,-3.83,0.50,-0.25,0.08,-0.81,0.06
170.47,-3.83,0.50,-0.25,0.08,-0.72,0.23
169.78,-3.83,0.50,-0.25,0.08,-0.78,0.30
141.89,-3.83,0.50,-0.25,0.08,-0.73,0.27
168.24,-3.83,0.50,-0.25,0.08,-0.67,0.22
168.20,-3.83,0.50,-0.25,0.08,-0.75,0.30
168.01,-3.83,0.50,-0.25,0.08,-0.73,0.08
165.53,-3.83,0.50,-0.25,0.08,-0.66,0.28
167.08,-3.83,0.50,-0.25,0.08,-0.77,0.05
144.01,-3.83,0.50,-0.25,0.08,-0.72,0.30
168.78,-3.83,0.50,-0.25,0.08,-0.73,0.27
166.08,-3.83,0.50,-0.25,0.08,-0.77,0.03
167.81,-3.83,0.50,-0.25,0.08,-0.73,0.27
169.04,-3.83,0.50,-0.25,0.08,-0.75,0.27
168.21,-3.83,0.50,-0.25,0.08,-0.73,0.27
140.27,-3.83,0.50,-0.25,0.08,-0.72,0.27
172.32,-3.83,0.50,-0.25,0.08,-0.80,0.06
168.30,-3.83,0.50,-0.25,0.08,-0.72,0.30
168.40,-3.83,0.50,-0.25,0.08,-0.70,0.09
162.71,-3.83,0.50,-0.25,0.08,-0.77,0.25
172.26,-3.83,0.50,-0.25,0.08,-0.73,0.25
143.48,-3.83,0.50,-0.25,0.08,-0.70,0.27
167.22,-3.83,0.50,-0.25,0.08,-0.80,0.23
161.74,-3.83,0.50,-0.25,0.08,-0.73,0.30
172.12,-3.83,0.50,-0.25,0.08,-0.72,0.30
168.77,-3.83,0.50,-0.25,0.08,-0.77,0.20
142.76,-3.83,0.50,-0.25,0.08,-0.59,0.28
166.53,-3.83,0.50,-0.25,0.08,-0.73,0.06
169.61,-3.83,0.50,-0.25,0.08,-0.78,0.33
166.39,-3.83,0.50,-0.25,0.08,-0.70,0.25
167.87,-3.83,0.50,-0.25,0.08,-0.78,0.03
162.49,-3.83,0.50,-0.25,0.08,-0.73,0.23
148.08,-3.83,0.50,-0.25,0.08,-0.72,0.25
166.67,-3.83,0.50,-0.25,0.08,-0.69,0.27
167.22,-3.83,0.50,-0.25,0.08,-0.72,0.05
166.78,-3.83,0.50,-0.25,0.08,-0.70,0.14
168.66,-3.83,0.50,-0.25,0.08,-0.78,0.23
167.56,-3.83,0.50,-0.25,0.08,-0.72,0.33
143.10,-3.83,0.50,-0.25,0.08,-0.72,0.28
164.77,-3.83,0.50,-0.25,0.08,-0.77,0.27
168.77,-3.83,0.50,-0.25,0.08,-0.72,0.30
168.92,-3.83,0.50,-0.25,0.08,-0.73,0.31
166.70,-3.83,0.50,-0.25,0.08,-0.78,0.09
166.25,-3.83,0.50,-0.25,0.08,-0.72,0.27
145.85,-3.83,0.67,-0.25,0.08,-0.75,0.34
167.25,-3.83,0.67,-0.25,0.08,-0.86,0.23
167.70,-3.83,0.67,-0.25,0.08,-0.72,0.06
167.48,-3.83,0.67,-0.25,0.08,-0.78,0.27
166.78,-3.83,0.67,-0.25,0.08,-0.73,0.17
143.85,-3.83,0.67,-0.25,0.08,-0.69,0.31
162.76,-3.83,0.67,-0.25,0.08,-0.77,0.14
170.71,-3.83,0.67,-0.25,0.08,-0.64,0.27
167.67,-3.83,0.67,-0.25,0.08,-0.73,0.23
168.07,-3.83,0.67,-0.25,0.08,-0.77,0.27
163.74,-3.83,0.67,-0.25,0.08,-0.72,0.05
148.42,-3.83,0.67,-0.25,0.08,-0.77,0.30
166.30,-3.83,0.67,-0.25,0.08,-0.70,0.25
167.48,-3.83,0.67,-0.25,0.08,-0.72,0.28
164.99,-3.83,0.67,-0.25,0.08,-0.77,0.27
170.26,-3.83,0.67,-0.25,0.08,-0.73,0.30
143.10,-3.83,0.67,-0.25,0.08,-0.73,0.25
168.74,-3.83,0.67,-0.25,0.08,-0.81,0.11
159.85,-3.83,0.67,-0.25,0.08,-0.63,0.25
172.53,-3.83,0.67,-0.25,0.08,-0.73,-0.02
169.38,-3.83,0.67,-0.25,0.08,-0.88,0.33
163.81,-3.83,0.67,-0.25,0.08,-0.69,0.23
141.84,-3.83,0.67,-0.25,0.08,-0.73,0.17
174.15,-3.83,0.67,-0.25,0.08,-0.70,0.31
168.46,-3.83,0.67,-0.25,0.08,-0.70,0.25
164.21,-3.83,0.67,-0.25,0.08,-0.73,0.23
165.13,-3.83,0.67,-0.25,0.08,-0.70,0.19
172.93,-3.83,0.67,-0.25,0.08,-0.64,0.27
142.86,-3.83,0.67,-0.25,0.08,-0.75,0.27
166.73,-3.83,0.67,-0.25,0.08,-0.73,0.27
167.20,-3.83,0.67,-0.25,0.08,-0.77,0.25
168.49,-3.83,0.67,-0.25,0.08,-0.81,0.25
168.75,-3.83,0.67,-0.25,0.08,-0.72,0.25
139.94,-3.83,0.67,-0.25,0.08,-0.73,0.34
171.55,-3.83,0.67,-0.25,0.08,-0.70,0.28
169.15,-3.83,0.67,-0.25,0.08,-0.70,0.33
167.28,-3.83,0.67,-0.25,0.08,-0.73,0.19
162.68,-3.83,0.67,-0.25,0.08,-0.73,0.28
173.69,-3.83,0.67,-0.25,0.08,-0.70,0.28
142.90,-3.83,0.83,-0.26,0.08,-0.81,0.30
167.95,-3.83,0.83,-0.26,0.08,-0.77,0.22
166.11,-3.83,0.83,-0.26,0.08,-0.81,0.28
167.31,-3.83,0.83,-0.26,0.08,-0.83,0.23
169.84,-3.83,0.83,-0.26,0.08,-0.73,0.25
142.29,-3.83,0.83,-0.26,0.08,-0.77,0.25
164.31,-3.83,0.83,-0.26,0.08,-0.75,0.23
171.18,-3.83,0.83,-0.26,0.08,-0.72,0.25
167.56,-3.83,0.83,-0.26,0.08,-0.73,0.25
167.65,-3.83,0.83,-0.26,0.08,-0.77,0.25
165.62,-3.83,0.83,-0.26,0.08,-0.81,0.33
143.25,-3.83,0.83,-0.26,0.08,-0.88,0.11
169.38,-3.83,1.00,-0.27,0.08,-0.72,0.19
165.84,-3.83,1.00,-0.27,0.08,-0.80,0.17
166.33,-3.83,1.17,-0.28,0.07,-0.77,0.19
164.91,-3.83,1.17,-0.28,0.07,-0.77,0.19
147.56,-3.83,1.33,-0.28,0.07,-0.83,0.30
164.04,-3.83,1.33,-0.28,0.07,-0.78,0.33
168.29,-3.83,1.50,-0.29,0.07,-0.80,0.33
169.49,-3.83,1.67,-0.30,0.07,-0.89,0.14
166.14,-3.83,1.83,-0.30,0.07,-0.86,0.17
162.90,-3.83,2.00,-0.31,0.07,-0.88,-0.02
147.39,-3.83,2.17,-0.32,0.07,-0.89,0.22
167.14,-3.83,2.33,-0.33,0.06,-0.91,0.11
169.06,-3.83,2.50,-0.33,0.06,-0.95,0.30
160.99,-3.83,2.50,-0.33,0.06,-0.94,0.27
171.41,-3.83,2.67,-0.34,0.06,-0.95,0.30
143.12,-3.83,2.67,-0.34,0.06,-1.05,0.42
169.70,-3.83,2.83,-0.35,0.06,-0.97,0.25
163.53,-3.83,2.83,-0.35,0.06,-1.00,0.05
171.88,-3.83,3.00,-0.35,0.06,-1.03,0.23
166.86,-3.83,3.00,-0.35,0.06,-1.02,0.28
167.14,-3.83,3.00,-0.35,0.06,-1.09,0.27
140.48,-3.83,3.17,-0.36,0.06,-1.05,0.27
170.76,-3.83,3.17,-0.36,0.06,-1.05,0.02
168.18,-3.83,3.33,-0.37,0.06,-1.09,0.11
167.34,-3.67,3.50,-0.37,0.06,-1.08,0.19
167.11,-3.67,3.50,-0.37,0.06,-1.09,0.22
143.33,-3.67,3.67,-0.38,0.06,-1.11,0.28
169.44,-3.67,3.67,-0.38,0.06,-1.13,0.28
166.19,-3.67,3.83,-0.39,0.06,-1.20,0.34
163.53,-3.50,3.83,-0.39,0.06,-1.27,0.23
172.12,-3.50,3.83,-0.39,0.06,-1.16,0.31
144.22,-3.33,3.83,-0.38,0.06,-1.05,0.25
166.39,-3.33,4.00,-0.39,0.06,-1.28,0.20
162.47,-3.17,4.00,-0.39,0.06,-1.05,0.20
174.68,-2.83,4.00,-0.38,0.07,-1.28,0.13
166.62,-2.50,4.17,-0.39,0.08,-1.20,0.25
162.34,-2.17,4.17,-0.38,0.09,-1.17,0.23
145.24,-1.83,4.33,-0.38,0.09,-1.16,0.28
169.35,-1.50,4.33,-0.38,0.10,-1.13,0.39
167.48,-1.17,4.50,-0.38,0.11,-1.16,0.34
163.91,-0.67,4.67,-0.38,0.12,-1.08,0.08
169.98,-0.33,4.83,-0.38,0.13,-1.05,0.23
143.16,0.00,5.00,-0.38,0.13,-1.03,0.41
171.61,0.33,5.17,-0.38,0.14,-1.19,0.33
162.73,0.67,5.33,-0.38,0.15,-1.17,0.30
170.26,1.00,5.50,-0.38,0.16,-0.97,0.39
167.79,1.17,5.67,-0.39,0.16,-1.13,0.50
144.26,1.50,5.83,-0.39,0.17,-1.13,0.44
163.37,1.67,6.00,-0.39,0.17,-1.17,0.50
168.55,2.00,6.17,-0.39,0.18,-1.20,0.52
171.20,2.17,6.33,-0.40,0.18,-1.16,0.55
166.12,2.50,6.50,-0.40,0.19,-0.83,0.61
162.58,2.67,6.67,-0.40,0.19,-1.17,0.53
145.77,2.83,7.00,-0.41,0.19,-1.14,0.52
173.52,3.00,7.17,-0.42,0.19,-1.17,0.55
166.98,3.33,7.33,-0.42,0.20,-1.28,0.64
163.16,3.50,7.50,-0.42,0.20,-1.27,0.61
171.62,3.83,7.67,-0.42,0.21,-1.38,0.63
144.05,4.00,8.00,-0.44,0.21,-1.17,0.61
166.94,4.33,8.17,-0.44,0.22,-1.41,0.59
163.62,4.50,8.50,-0.45,0.22,-1.31,0.73
171.08,4.83,8.67,-0.45,0.23,-1.39,0.69
168.92,5.00,8.83,-0.45,0.23,-1.30,0.73
162.29,5.33,9.17,-0.46,0.24,-1.36,0.73
141.68,5.67,9.33,-0.46,0.25,-1.27,0.78
173.56,5.83,9.67,-0.47,0.25,-1.50,0.73
169.44,6.00,10.00,-0.49,0.24,-1.34,0.75
165.26,6.33,10.33,-0.50,0.25,-1.64,0.77
167.44,6.50,10.50,-0.50,0.25,-1.47,0.86
144.60,6.83,11.00,-0.52,0.26,-1.45,0.77
166.42,7.00,11.33,-0.53,0.25,-1.41,0.73
164.75,7.33,11.67,-0.54,0.26,-1.67,0.84
169.23,7.50,12.00,-0.55,0.26,-1.64,0.83
170.61,7.67,12.33,-0.57,0.26,-1.73,0.72
167.34,7.83,12.67,-0.58,0.26,-1.63,0.89
138.85,8.17,13.17,-0.60,0.26,-1.67,0.86
172.86,8.33,13.50,-0.61,0.26,-1.64,0.61
167.54,8.50,13.83,-0.62,0.26,-1.66,0.94
168.44,8.67,14.33,-0.65,0.25,-1.89,0.64
163.69,8.83,14.67,-0.66,0.25,-1.89,0.77
145.43,9.00,15.00,-0.68,0.25,-1.92,0.67
168.52,9.00,15.50,-0.71,0.24,-2.00,0.70
167.92,9.17,16.00,-0.73,0.23,-2.09,0.47
163.51,9.50,16.33,-0.74,0.24,-2.08,0.73
170.74,9.67,16.83,-0.77,0.23,-2.13,0.86
169.03,9.83,17.17,-0.78,0.23,-2.16,0.86
142.03,9.83,17.67,-0.81,0.22,-2.19,0.50
167.67,10.00,18.00,-0.83,0.22,-2.33,0.47
167.34,10.00,18.33,-0.85,0.21,-2.41,0.78
169.67,10.00,18.67,-0.87,0.21,-2.55,0.50
165.10,10.00,19.00,-0.89,0.20,-2.53,0.59
143.28,10.00,19.17,-0.90,0.20,-2.64,0.70
167.59,10.00,19.50,-0.92,0.19,-2.63,0.45
168.09,10.00,20.00,-0.96,0.18,-2.80,0.55
167.42,10.00,20.17,-0.97,0.18,-2.80,0.61
165.43,10.00,20.50,-0.99,0.17,-2.89,0.67
145.04,10.00,20.83,-1.01,0.17,-2.88,0.56
168.83,10.00,21.17,-1.03,0.16,-2.92,0.61
163.29,10.00,21.50,-1.05,0.15,-2.94,0.44
165.46,10.00,21.67,-1.06,0.15,-3.00,0.48
